,Make,Model,Variant,Ex-Showroom_Price,Displacement,Kerb_Weight,Cylinders,Emission_Norm,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,Gears,Ground_Clearance,Power,Torque,Type,Odometer,Speedometer,Tachometer,Seating_Capacity,Start_/_Stop_Button,Audiosystem,Aux-in_Compatibility,Basic_Warranty,Bluetooth,12v_Power_Outlet,Boot-lid_Opener,Boot_Space,Child_Safety_Locks,Extended_Warranty,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Hill_Assist,Airbags,Number_of_Airbags,Parking_Assistance,Infotainment_Screen,Navigation_System,Third_Row_AC_Vents,Second_Row_AC_Vents,Engine_Type,Rain_Sensing_Wipers
263,Audi,Q3,30 Tdi Premium Fwd,3677200.0,1968.0,1585.0,4.0,BS IV,64.0,Diesel,SUV,5.0,15.73,7,170.0,148hp@3500-4000rpm,340Nm@1750-2750rpm,Manual,Digital,Analog,Analog,5.0,Yes,DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Not Applicable,Yes,Internal,460.0,Yes,3rd/4th year,Internal,Digital,Manual,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
264,Audi,Q3,35 Tdi Quattro Premium Plus,3992200.0,1968.0,1685.0,4.0,BS IV,64.0,Diesel,SUV,5.0,15.73,7,170.0,177PS@4200rpm,380Nm@1750-2500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,Internal,460.0,Yes,3rd/4th year,Internal,Digital,Manual,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
265,Audi,Q3,35 Tdi Quattro Technology,4361000.0,1968.0,1585.0,4.0,BS IV,64.0,Diesel,SUV,5.0,15.73,7,170.0,177PS@4200rpm,380Nm@1750-2500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,Internal,460.0,Yes,3rd/4th year,Internal,Digital,Manual,Yes,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
266,Audi,Q3,30 Tfsi Premium,3496750.0,1395.0,1585.0,4.0,BS IV,64.0,Petrol,SUV,5.0,16.9,7,170.0,150PS@4200rpm,250Nm@1750-2500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,Internal,460.0,Yes,3rd/4th year,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",6.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
267,Mini,Cooper 5 Door,Cooper D,3600000.0,1496.0,1295.0,3.0,BS IV,44.0,Petrol,Hatchback,5.0,21.15,6,211.0,116PS@4000rpm,270Nm@1750-2250rpm,Automatic,"Digital, Analog","Digital, Analog",Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Not Applicable,2 years without mileage limit,Yes,Not Applicable,Internal,278.0,Yes,3rd/4th year,Manual,Digital,Automatic,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not known,Not Applicable
268,Mini,Convertible,Cooper S,3830000.0,1998.0,1370.0,4.0,BS IV,44.0,Petrol,Convertible,2.0,14.59,6,211.0,192PS@5000-6000rpm,280NM@1250-4600rpm,Automatic,Digital,Analog,Analog,4.0,Yes,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,Internal,215.0,Yes,3rd/4th year,Internal,Digital,Automatic,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
269,Volvo,Xc40,D4 Momentum,3990000.0,1969.0,1370.0,5.0,BS IV,44.0,Diesel,SUV,5.0,14.59,8,211.0,190bhp,400Nm,Automatic,Digital,Digital,Analog,5.0,Yes,DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,Internal,215.0,Yes,3rd/4th year,Internal,Digital,Manual,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",7.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
270,Volvo,Xc40,D4 Inscription,4390000.0,1969.0,1370.0,5.0,BS IV,44.0,Diesel,SUV,5.0,14.59,8,211.0,190bhp,400Nm,Automatic,Digital,Digital,Analog,5.0,Yes,DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,Internal,215.0,Yes,3rd/4th year,Internal,Digital,Manual,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",7.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
271,Volvo,Xc40,T4 R-Design,3990000.0,1969.0,1370.0,5.0,BS 6,54.0,Petrol,SUV,5.0,14.59,8,211.0,190PS@4000rpm,300Nm@1750rpm,Automatic,Digital,Digital,Analog,5.0,Yes,DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,Internal,432.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Drive side airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",8.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
272,Mini,Clubman,Cooper S,4120000.0,1998.0,1960.0,4.0,BS IV,54.0,Petrol,Hatchback,4.0,13.8,8,146.0,192PS@6200RPM,280NM@1250rpm,Manual,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",360.0,Yes,3rd/4th year,"Internal, With Remote",Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
273,Audi,A4,Premium Plus 35 Tfsi,4149000.0,1395.0,1450.0,4.0,BS IV,54.0,Petrol,Sedan,4.0,13.8,7,146.0,150PS@5000-6000rpm,250Nm@1500-3500,DCT,Digital,Digital,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,With Remote,480.0,Yes,3rd/4th year,Push to Open,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
274,Audi,A4,Technology 35 Tfsi,4507000.0,1395.0,1450.0,4.0,BS IV,54.0,Petrol,Sedan,4.0,13.8,7,125.0,150PS@5000-6000rpm,250Nm@1500-3500,DCT,Digital,Digital,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,With Remote,480.0,Yes,3rd/4th year,Push to Open,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
275,Mini,John Cooper Works,Hatch,4350000.0,1998.0,1330.0,4.0,BS 6,44.0,Petrol,"Sports, Hatchback",3.0,16.47,8,125.0,231hp@5200-6200rpm,320 Nm@1450-4800rpm,Automatic,Digital,Digital,Digital,2.0,Yes,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"With Remote, Manual",455.0,Yes,3rd/4th year,"Internal, With Remote",Digital,Automatic,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Not Applicable,Not known,Yes
276,Jaguar,Xe,S Petrol,4498000.0,1997.0,1639.0,4.0,BS 6,61.0,Petrol,Sedan,4.0,11.0,8,125.0,250PS@5500RPM,365Nm@1500-4000rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",455.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",6.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
277,Jaguar,Xe,S Diesel,4498000.0,1999.0,1611.0,4.0,BS 6,56.0,Diesel,Sedan,4.0,11.0,8,125.0,180PS@4000rpm,430NM@1750-2500rpm,Automatic,Digital,Analog,Analog,4.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",455.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",6.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
278,Jaguar,Xe,Se Diesel,4633000.0,1999.0,1611.0,4.0,BS 6,56.0,Diesel,Sedan,4.0,11.0,8,125.0,180PS@4000rpm,430NM@1750-2500rpm,Automatic,Digital,Analog,Analog,4.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",455.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
279,Jaguar,Xe,Se Petrol,4633000.0,1997.0,1639.0,4.0,BS 6,61.0,Petrol,Sedan,4.0,11.0,8,125.0,250PS@5500RPM,365Nm@1500-4000rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",455.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
280,Jaguar,Xf,2.0 Prestige,5436329.0,1999.0,1730.0,4.0,BS IV,74.0,Petrol,Sedan,4.0,13.12,8,100.0,247PS@5500rpm,340Nm@1750-2000RPM,Automatic,Analog,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Manual,505.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
281,Jaguar,Xf,2.0 Portfolio,6073446.0,1999.0,1871.0,4.0,BS IV,82.0,Petrol,Sedan,4.0,13.12,8,100.0,247PS@5500rpm,340Nm@1750-2000RPM,Automatic,Analog,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Manual,520.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
282,Jaguar,Xf,2.0 Portfolio Diesel,6138811.0,1999.0,1871.0,4.0,BS IV,83.0,Diesel,Sedan,4.0,19.33,8,100.0,180ps@5500rpm,430Nm@1750-2000rpm,Automatic,Analog,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Manual,520.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",6.0,Not Applicable,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
283,Jaguar,Xf,2.0 Prestige Diesel,5506622.0,1999.0,1729.0,4.0,BS IV,66.0,Diesel,Sedan,4.0,19.33,8,160.0,180ps@5500rpm,430Nm@1750-2000rpm,Automatic,Analog,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Not Applicable,Manual,505.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
284,Jaguar,Xf,2.0 Pure Diesel,4977080.0,1999.0,1687.0,4.0,BS IV,66.0,Diesel,Sedan,4.0,19.33,8,160.0,180ps@5500rpm,430Nm@1750-2000rpm,Automatic,Analog,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Manual,505.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
285,Audi,A3 Cabriolet,40 Tfsi,5038000.0,1395.0,1430.0,4.0,BS IV,50.0,Petrol,Convertible,2.0,19.2,7,160.0,148 bhp @ 5100 rpm,250 Nm @ 1250 RPM,Automatic,Digital,Analog,Analog,4.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,320.0,Yes,3rd/4th year,Internal,Digital,Manual,Yes,"Driver frontal airbag, Driver head airbag, Front passenger frontal airbag, Front passenger head airbag, Front passenger side airbag, Drive side airbag, Driver knee airbag",7.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
286,Audi,A6,Premium Plus 45 Tfsi,5442200.0,1984.0,1780.0,4.0,BS 6,73.0,Petrol,Sedan,4.0,14.11,7,212.0,245PS@5000-6500rpm,370Nm@1600-4500rpm,Automatic,Digital,Analog,"Analog, Digital",5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,With Remote,560.0,Yes,3rd/4th year,"Internal, With Remote",Digital,Automatic,Yes,"Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
287,Audi,A6,Technology 45 Tfsi,5942200.0,1984.0,1780.0,4.0,BS 6,73.0,Petrol,Sedan,4.0,14.11,7,212.0,245PS@5000-6500rpm,370Nm@1600-4500rpm,Automatic,Digital,Analog,"Analog, Digital",5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,With Remote,560.0,Yes,3rd/4th year,"Internal, With Remote",Digital,Automatic,Yes,"Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
288,Bmw,X3,Xdrive 20D Luxury Line,5930000.0,1995.0,1785.0,4.0,BS IV,67.0,Diesel,SUV,5.0,18.56,8,212.0,190PS@4000rpm,400Nm@1750-2500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",550.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6.0,Rear sensors with camera,Touch Sensitive,Not Applicable,Not Applicable,Yes,Not known,Yes
289,Bmw,X3,Xdrive 30I Luxury Line,5880000.0,1998.0,1785.0,4.0,BS IV,67.0,Petrol,SUV,5.0,18.56,8,212.0,248 bhp @ 5200 rpm,350 Nm @ 1450 rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",550.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6.0,Rear sensors with camera,Touch Sensitive,Not Applicable,Not Applicable,Yes,Not known,Yes
290,Bmw,X3,Xdrive20D Xline,5600000.0,1995.0,1785.0,4.0,BS IV,67.0,Diesel,SUV,5.0,18.56,8,212.0,190PS@4000rpm,400Nm@1750-2500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",550.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6.0,Rear sensors with camera,Touch Sensitive,Not Applicable,Not Applicable,Yes,Not known,Yes
291,Land Rover,Discovery Sport,S,5706000.0,1999.0,2087.0,4.0,BS 6,70.0,Diesel,SUV,5.0,18.56,9,167.0,179PS@4000rpm,430NM@1750rpm,Automatic,Digital,Analog,Analog,7.0,Yes,CD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,"Internal, With Remote",550.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag",7.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Yes,Yes,2.0 Diesel,Yes
292,Land Rover,Discovery Sport,R-Dynamic Se,6089000.0,1999.0,2087.0,4.0,BS 6,70.0,Diesel,SUV,5.0,18.56,9,167.0,179PS@4000rpm,430NM@1750rpm,Automatic,Digital,Analog,Analog,7.0,Yes,CD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,"Internal, With Remote",550.0,Yes,3rd/4th year,Internal,Digital,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag",7.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Yes,Yes,2.0 Diesel,Yes
293,Volvo,S90,D4 Inscription,5890000.0,1969.0,2087.0,4.0,BS IV,70.0,Diesel,Sedan,4.0,18.56,9,152.0,190PS@4250rpm,400NM@1750rpm,Automatic,Analog,"Digital, Analog","Analog, Digital",5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,"Internal, With Remote",550.0,Yes,3rd/4th year,"Internal, With Remote",Digital,Manual,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
294,Audi,S5,Sportback,7243000.0,2995.0,1790.0,6.0,BS IV,58.0,Petrol,Sedan,4.0,13.57,7,152.0,333PS@5400-6400RPM,500Nm@1370-4500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",550.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Rear passenger side airbags, Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",10.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
295,Bmw,X5,Xdrive30D Sport,7330000.0,2993.0,1790.0,6.0,BS IV,58.0,Diesel,SUV,5.0,13.38,8,152.0,265HP@4000rpm,620Nm@1500-2500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",650.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Rear passenger head airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
296,Bmw,X5,Xdrive30D Xline,8290000.0,2993.0,1790.0,6.0,BS IV,58.0,Diesel,SUV,5.0,13.38,8,137.0,265HP@4000rpm,620Nm@1500-2500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",650.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Rear passenger head airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",8.0,"Front sensors, Rear sensors",Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
297,Bmw,X5,Xdrive40I M Sport,8290000.0,2998.0,1790.0,6.0,BS IV,58.0,Petrol,SUV,5.0,11.24,8,137.0,340HP@4000rpm,450Nm@1500-5200rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",650.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Rear passenger head airbags, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag",8.0,"Front sensors, Rear sensors",Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
